question_id,disease_group,question_type,difficulty,question,ground_truth,expected_behavior,expected_source,note,review_status,validation_status,validation_reason,source_generation,source_group,source_file,chunk_id,retrieval_evaluated,hit_any_at_5,matched_at_5,retrieved_sources_json,retrieval_filter_keep,retrieval_filter_reason
Q255,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,"Ngoài bệnh PNCT, cần chẩn đoán phân biệt tình trạng giảm tiểu cầu với những bệnh lý nào khác liên quan đến sản khoa?","Cần chẩn đoán phân biệt tình trạng giảm tiểu cầu với các bệnh u D o lý khác liên quan đến sản khoa như hội chứng HELLP, bệnh gan thoái hóa mỡ cấp, nhiễm trùng …",answer_from_context,sốt xuất huyết dengue_text_0103,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0103,1,1.0,sốt xuất huyết dengue_text_0103,"[{""rank"": 1, ""chunk_id"": ""sốt xuất huyết dengue_text_0103"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ SXHD Ở PNCT"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 34, ""page_end"": 34, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh sởi_text_0021"", ""disease"": ""BỆNH SỞI"", ""section_title"": ""ĐIỀU TRỊ BỆNH SỞI KHÔNG BIẾN CHỨNG"", ""source_file"": ""bệnh sởi.pdf"", ""page_start"": 11, ""page_end"": 11, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh do virus corona hay covid-19_text_0008"", ""disease"": ""BỆNH DO VIRUS CORONA HAY COVID 19"", ""section_title"": ""TRIỆU CHỨNG LÂM SÀNG"", ""source_file"": ""bệnh do virus corona hay covid-19.pdf"", ""page_start"": 3, ""page_end"": 3, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""Truyen-nhiem-1_text_0027"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""PHÒNG BỆNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 15, ""page_end"": 15, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""Truyen-nhiem-1_text_0140"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": """", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 57, ""page_end"": 57, ""content_type"": ""text""}]",1,retrieval_hit
Q261,DỊCH CÚM A,diagnosis_and_treatment,hard,"Để tăng cường năng lực xét nghiệm cúm A(H7N9), cần thực hiện những gì theo đoạn văn?","+ Củng cố trang thiết bị phòng xét đảm bảo đủ năng lực xét nghiệm xác định; + Cung cấp sinh phẩm, thiết bị xét nghiệm, chân đoán; + Đảm bảo phát hiện nhanh, chính xác tác nhân gây bệnh của các phòng xét.",answer_from_context,dịch cúm A_text_0039,,need_review,passed,passed,llm_from_chunk,in_scope_hard,dịch cúm A.pdf,dịch cúm A_text_0039,1,1.0,dịch cúm a_text_0039,"[{""rank"": 1, ""chunk_id"": ""cúm A_text_0004"", ""disease"": ""CÚM A"", ""section_title"": """", ""source_file"": ""cúm A.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""cúm A_text_0005"", ""disease"": ""CÚM A"", ""section_title"": """", ""source_file"": ""cúm A.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""viêm gan virus b_text_0009"", ""disease"": ""VIÊM GAN VIRUS B"", ""section_title"": ""ĐIỀU TRỊ CHO MỘT SỐ TRƯỜNG HỢP ĐẶC BIỆT"", ""source_file"": ""viêm gan virus b.pdf"", ""page_start"": 3, ""page_end"": 3, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""dịch cúm A_text_0009"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 3, ""page_end"": 3, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""dịch cúm A_text_0039"", ""disease"": ""DỊCH CÚM A"", ""section_title"": """", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 11, ""page_end"": 11, ""content_type"": ""text""}]",1,retrieval_hit
Q266,BỆNH DO VIRUS EBOLA,diagnosis_and_treatment,hard,"Trong trường hợp phát hiện người nghi ngờ nhiễm vi rút Ebola, các biện pháp cần thực hiện là gì?","Cần khám và cách ly kịp thời. Tại cơ sở y tế phải thực hiện các phương pháp phòng ngừa chuẩn và phòng ngừa theo đường lây. Thực hiện khai báo, thông tin, báo cáo ca bệnh theo hướng dẫn tại Thông tư số 48/2010/TT-BYT của Bộ Y tế.",answer_from_context,bệnh do virus ebola_text_0012,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh do virus ebola.pdf,bệnh do virus ebola_text_0012,1,1.0,bệnh do virus ebola_text_0012,"[{""rank"": 1, ""chunk_id"": ""bệnh do virus ebola_text_0012"", ""disease"": ""BỆNH DO VIRUS EBOLA"", ""section_title"": ""TRIỆU CHỨNG XỬ TRÍ"", ""source_file"": ""bệnh do virus ebola.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""Truyen-nhiem-1_text_0027"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""PHÒNG BỆNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 15, ""page_end"": 15, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh do virus zika_text_0003"", ""disease"": ""BỆNH DO VIRUS ZIKA"", ""section_title"": ""TRIỆU CHỨNG LÂM SÀNG"", ""source_file"": ""bệnh do virus zika.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh sốt rét_text_0010"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": """", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 6, ""page_end"": 6, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh sốt rét_text_0009"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}]",1,retrieval_hit
Q268,TRUYEN NHIEM 1,classification,hard,Cúm đại dịch A/H1N1/2009 có tên đầy đủ là gì và nó được tạo ra từ những loại virus nào?,"Tên đầy đủ của cúm đại dịch A/H1N1/2009 là PBA9 H1N1, và nó được tạo ra từ sự lai tạo giữa virus cúm lợn, virus cúm chim và virus cúm người.",answer_from_context,Truyen-nhiem-1_text_0117,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0117,1,1.0,truyen-nhiem-1_text_0117,"[{""rank"": 1, ""chunk_id"": ""Truyen-nhiem-1_text_0117"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""TÁC NHÂN GÂY BỆNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 49, ""page_end"": 49, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""sốt xuất huyết dengue_text_0173"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""LÂM SÀNG KHỚP, NHỨC HAI 4. XUẤT HUYẾT NIÊM 3. SUY HÔ HẤP."", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 64, ""page_end"": 64, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""cúm A_text_0004"", ""disease"": ""CÚM A"", ""section_title"": """", ""source_file"": ""cúm A.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh viêm gan virus c_text_0030"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""ĐIỀU TRỊ VIÊM GAN VI RÚT C Ở MỘT SỐ TRƯỜNG HỢP ĐẶC BIỆT"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 15, ""page_end"": 15, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh do virus zika_text_0003"", ""disease"": ""BỆNH DO VIRUS ZIKA"", ""section_title"": ""TRIỆU CHỨNG LÂM SÀNG"", ""source_file"": ""bệnh do virus zika.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}]",1,retrieval_hit
Q284,TRUYEN NHIEM 1,classification,hard,Các vi khuẩn thường gặp gây nhiễm trùng da và mô mềm là gì?,"Các vi khuẩn thường gặp gây nhiễm trùng da và mô mềm bao gồm: Staphylococcus aureus, Pseudomonas aeruginosa, các chủng Enterococcus, Escherichia coli, các chủng Enterobacter, các chủng Klebsiella, Beta-hemolytic Streptococcus, Proteus mirabilis, Staphylococcus không sinh Coagulase và các chủng Serratia.",answer_from_context,Truyen-nhiem-1_text_0164,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0164,1,1.0,truyen-nhiem-1_text_0164,"[{""rank"": 1, ""chunk_id"": ""Truyen-nhiem-1_text_0168"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""CHẨN ĐOÁN XÁC ĐỊNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 66, ""page_end"": 66, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""Truyen-nhiem-1_text_0043"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 22, ""page_end"": 22, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""Truyen-nhiem-1_text_0166"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""CHẨN ĐOÁN XÁC ĐỊNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 66, ""page_end"": 66, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""Truyen-nhiem-1_text_0164"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 65, ""page_end"": 65, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh sởi_text_0017"", ""disease"": ""BỆNH SỞI"", ""section_title"": ""CHẨN ĐOÁN BIẾN CHỨNG"", ""source_file"": ""bệnh sởi.pdf"", ""page_start"": 9, ""page_end"": 9, ""content_type"": ""text""}]",1,retrieval_hit
Q288,TRUYEN NHIEM 1,classification,hard,Cần phân biệt thủy đậu với những bệnh nào có phát ban dạng phỏng nước theo đoạn văn?,"Thủy đậu cần được phân biệt với bệnh tay chân miệng liên quan tới Enterovirus, bệnh do Herpes simplex, viêm da mủ và một số bệnh khác.",answer_from_context,Truyen-nhiem-1_text_0048,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0048,1,1.0,truyen-nhiem-1_text_0048,"[{""rank"": 1, ""chunk_id"": ""bệnh sởi_text_0021"", ""disease"": ""BỆNH SỞI"", ""section_title"": ""ĐIỀU TRỊ BỆNH SỞI KHÔNG BIẾN CHỨNG"", ""source_file"": ""bệnh sởi.pdf"", ""page_start"": 11, ""page_end"": 11, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""Truyen-nhiem-1_text_0048"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ KHÁNG VIRUS"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 23, ""page_end"": 23, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh rubella_text_0010"", ""disease"": ""BỆNH RUBELLA"", ""section_title"": ""ĐIỀU TRỊ CỤ THỂ"", ""source_file"": ""bệnh rubella.pdf"", ""page_start"": 4, ""page_end"": 4, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""Truyen-nhiem-1_text_0046"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 22, ""page_end"": 22, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh sốt rét_text_0008"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}]",1,retrieval_hit
Q292,BỆNH SỐT RÉT,diagnosis_and_treatment,hard,"Trong điều trị sốt rét ác tính ở phụ nữ có thai, thuốc nào được sử dụng trong ba tháng đầu và tại sao?","Trong ba tháng đầu của thai kỳ, bệnh nhân bị sốt rét ác tính nên dùng quinin dihydrocholorid kết hợp với clindamycin. Nếu không có quinin tiêm, có thể cân nhắc sử dụng artesunat khi lợi ích lớn hơn nguy cơ.",answer_from_context,bệnh sốt rét_text_0031,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh sốt rét.pdf,bệnh sốt rét_text_0031,1,1.0,bệnh sốt rét_text_0031,"[{""rank"": 1, ""chunk_id"": ""bệnh sốt rét_text_0031"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ SỐT RÉT ÁC TINH"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh sốt rét_text_0040"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ NHÓM ĐỐI TƯỢNG CÓ NGUY CƠ CAO"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 14, ""page_end"": 14, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh viêm gan virus c_text_0020"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""DỰ PHÒNG LÂY NHIỄM HCV TRONG CỘNG ĐỒNG."", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 11, ""page_end"": 11, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh sởi_text_0024"", ""disease"": ""BỆNH SỞI"", ""section_title"": ""ĐIỀU TRỊ BỆNH SỞI KHÔNG BIẾN CHỨNG"", ""source_file"": ""bệnh sởi.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh sốt rét_text_0008"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}]",1,retrieval_hit
Q293,BỆNH SỐT RÉT,management,hard,Việc quyết định phạm vi điều trị và thuốc sử dụng trong các vụ dịch sốt rét hoặc có nguy cơ xảy ra dịch sốt rét được thực hiện bởi ai?,"Các Viện Sốt rét - Ký sinh trùng - Côn trùng và Trung tâm Kiểm soát bệnh tật tỉnh quyết định phạm vi điều trị, thuốc sử dụng phù hợp và số lần điều trị.",answer_from_context,bệnh sốt rét_text_0039,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh sốt rét.pdf,bệnh sốt rét_text_0039,1,1.0,bệnh sốt rét_text_0039,"[{""rank"": 1, ""chunk_id"": ""bệnh sốt rét_text_0019"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 8, ""page_end"": 8, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh sốt rét_text_0039"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ NHÓM ĐỐI TƯỢNG CÓ NGUY CƠ CAO"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 14, ""page_end"": 14, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""sốt xuất huyết dengue_text_0205"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": """", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 76, ""page_end"": 76, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh sốt rét_text_0010"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": """", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 6, ""page_end"": 6, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""dịch cúm A_text_0015"", ""disease"": ""DỊCH CÚM A"", ""section_title"": ""KHUYẾN CÁO PHÒNG CHỐNG DỊCH PHÙ HỢP VỚI CÁC ĐỐI TƯỢNG NGUY CƠ."", ""source_file"": ""dịch cúm A.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}]",1,retrieval_hit
Q295,BỆNH VIÊM GAN VIRUS C,diagnosis_and_treatment,hard,Nếu hemoglobin giảm nhiều hơn bao nhiêu g/dL trong thời gian điều trị 4 tuần thì cần giảm liều RBV hoặc ngừng điều trị?,nếu hemoglobin giảm nhiều hơn 2 g/dL trong thời gian điều trị 4 tuần thì cần giảm liều RBV hoặc ngừng điều trị,answer_from_context,bệnh viêm gan virus c_text_0039,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh viêm gan virus c.pdf,bệnh viêm gan virus c_text_0039,1,1.0,bệnh viêm gan virus c_text_0039,"[{""rank"": 1, ""chunk_id"": ""bệnh viêm gan virus c_text_0045"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""ĐIỀU TRỊ DAA"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 20, ""page_end"": 20, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh sốt rét_text_0053"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ NHÓM ĐỐI TƯỢNG CÓ NGUY CƠ CAO"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 21, ""page_end"": 21, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh viêm gan virus c_text_0039"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""ĐIỀU TRỊ VIÊM GAN VI RÚT C Ở MỘT SỐ TRƯỜNG HỢP ĐẶC BIỆT"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 18, ""page_end"": 18, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""sốt xuất huyết dengue_text_0053"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ TRIỆU CHỨNG: HẠ SỐT."", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 18, ""page_end"": 18, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""sốt xuất huyết dengue_text_0063"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": """", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 21, ""page_end"": 21, ""content_type"": ""text""}]",1,retrieval_hit
Q300,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,Vai trò của điều dưỡng trong việc tư vấn bà mẹ về bệnh sốt xuất huyết Dengue là gì?,"Điều dưỡng giáo dục sức khỏe về sốt xuất huyết Dengue cho bà mẹ để bà mẹ hiểu và hợp tác phụ giúp theo dõi bệnh nhi, hạn chế các trường hợp bệnh nặng do phát hiện chậm, nhờ đó hạn chế được tỷ lệ tử vong.",answer_from_context,sốt xuất huyết dengue_text_0274,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0274,1,1.0,sốt xuất huyết dengue_text_0274,"[{""rank"": 1, ""chunk_id"": ""sốt xuất huyết dengue_text_0274"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""sốt xuất huyết dengue_text_0275"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""sốt xuất huyết dengue_text_0276"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""sốt xuất huyết dengue_text_0190"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ SXHD THEO PHÂN ĐỘ"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 71, ""page_end"": 71, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""Truyen-nhiem-1_text_0010"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": """", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 10, ""page_end"": 10, ""content_type"": ""text""}]",1,retrieval_hit
Q301,SỐT XUẤT HUYẾT DENGUE,management,hard,Thời điểm nào bà mẹ có thể nhận tư vấn từ điều dưỡng về bệnh sốt xuất huyết Dengue?,Tại phòng khám: Khi bà mẹ đưa trẻ đến khám và được điều trị ngoại trú để theo dõi bệnh sốt xuất huyết Dengue.,answer_from_context,sốt xuất huyết dengue_text_0274,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0274,1,1.0,sốt xuất huyết dengue_text_0274,"[{""rank"": 1, ""chunk_id"": ""sốt xuất huyết dengue_text_0275"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""sốt xuất huyết dengue_text_0274"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""sốt xuất huyết dengue_text_0190"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ SXHD THEO PHÂN ĐỘ"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 71, ""page_end"": 71, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""sốt xuất huyết dengue_text_0276"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh viêm gan virus c_text_0050"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""DỰ PHÒNG LÂY TRUYỀN HCV TỪ MẸ SANG CON"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 22, ""page_end"": 22, ""content_type"": ""text""}]",1,retrieval_hit
Q302,SỐT XUẤT HUYẾT DENGUE,management,hard,Theo dõi trẻ bao lâu một lần để phát hiện sớm dấu hiệu nặng và xử trí?,Trẻ được theo dõi ít nhất mỗi 4-8 giờ để phát hiện sớm dấu hiệu nặng và xử trí.,answer_from_context,sốt xuất huyết dengue_text_0196,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0196,1,1.0,sốt xuất huyết dengue_text_0196,"[{""rank"": 1, ""chunk_id"": ""sốt xuất huyết dengue_text_0196"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ SXHD THEO PHÂN ĐỘ"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 73, ""page_end"": 73, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""Truyen-nhiem-1_text_0159"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 62, ""page_end"": 62, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""sốt xuất huyết dengue_text_0193"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ SXHD THEO PHÂN ĐỘ"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 72, ""page_end"": 72, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""sốt xuất huyết dengue_text_0240"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ CHỐNG SỐC CẦN CHÚ Ý TÍNH LƯỢNG DỊCH TRUYỀN TRÊN CÂN NẶNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 88, ""page_end"": 88, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh do virus zika_text_0007"", ""disease"": ""BỆNH DO VIRUS ZIKA"", ""section_title"": ""ĐIỀU TRỊ ĐIỀU TRỊ TRIỆU CHỨNG LÀ CHÍNH, BAO GỒM"", ""source_file"": ""bệnh do virus zika.pdf"", ""page_start"": 4, ""page_end"": 4, ""content_type"": ""text""}]",1,retrieval_hit
Q304,BỆNH DO VIRUS CORONA HAY COVID 19,classification,hard,Vi rút MERS-CoV thuộc loại virus nào và có đặc điểm gì về vật chất di truyền?,"Vi rút MERS-CoV thuộc giống betacorronavirus, có vật chất di truyền là ARN sợi đơn.",answer_from_context,bệnh do virus corona hay covid-19_text_0004,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh do virus corona hay covid-19.pdf,bệnh do virus corona hay covid-19_text_0004,1,1.0,bệnh do virus corona hay covid-19_text_0004,"[{""rank"": 1, ""chunk_id"": ""Truyen-nhiem-1_text_0119"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""TÁC NHÂN GÂY BỆNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 49, ""page_end"": 49, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh do virus zika_text_0003"", ""disease"": ""BỆNH DO VIRUS ZIKA"", ""section_title"": ""TRIỆU CHỨNG LÂM SÀNG"", ""source_file"": ""bệnh do virus zika.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh do virus corona hay covid-19_text_0004"", ""disease"": ""BỆNH DO VIRUS CORONA HAY COVID 19"", ""section_title"": ""TRIỆU CHỨNG LÂM SÀNG"", ""source_file"": ""bệnh do virus corona hay covid-19.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""cúm A_text_0006"", ""disease"": ""CÚM A"", ""section_title"": """", ""source_file"": ""cúm A.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh do virus ebola_text_0012"", ""disease"": ""BỆNH DO VIRUS EBOLA"", ""section_title"": ""TRIỆU CHỨNG XỬ TRÍ"", ""source_file"": ""bệnh do virus ebola.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}]",1,retrieval_hit
